"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","visib","wdsp","fog","NUM_COLLISIONS"
"203",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,25.6,10,6.7,0,0.458000319970698
"204",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,29.4,10,7.4,0,0.188841455808943
"205",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,18.8,9.3,12.1,0,-1.8049279083522
"206",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,32.8,10,15.3,0,1.03619343557743
"207",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,28,10,13.1,0,1.02622458875662
"208",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,31.3,5.7,13.4,1,2.96018087199293
"209",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,40.2,9.2,7.7,0,-1.47595596326561
"210",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,41.1,8.8,13.9,1,0.158934915346526
"211",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,45.7,7.3,15.7,0,-0.359445119335371
"212",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,45.3,4.4,16.2,1,-0.678448217601154
"213",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,45.1,5.5,14.7,1,-2.10399331297637
"214",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,43.2,4.5,8.4,1,-1.87470983609784
"215",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46.5,6.2,13.6,1,-0.0902862551736166
"216",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,47.8,5.4,12.6,0,0.467969166791503
"217",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,31.1,5.8,10.9,0,0.0393087534968576
"218",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,14.1,9.5,18.8,0,0.21874799627136
"219",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,5.8,8.5,16.3,0,-2.89153221182002
"220",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,21,7.9,21.5,1,1.08603766968146
"221",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,23.5,7.4,12.2,0,-1.18685940546224
"222",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,22.2,10,7.2,0,-0.608666289855514
"223",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,20.3,9.6,12.5,0,0.557688788178755
"224",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,23.7,10,10.5,0,0.418124932687475
"225",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,26.7,10,7.7,0,0.158934915346526
"226",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,28.7,7.8,8.2,0,-0.329538578872954
"227",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,24,10,9.2,0,0.368280698583446
"228",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,24.8,10,16.8,0,-2.37315217713812
"229",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,28.2,10,8.6,0,-1.74511482742736
"230",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,24.6,9.3,22,0,-2.00430484476831
"231",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,28.1,10,9,0,0.757065724594869
"232",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,24.7,8.6,8.4,0,-0.279694344768925
"233",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,10.7,8.6,22.7,0,-1.96442945748509
"234",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,24.3,9.3,13.1,0,-1.07720209043338
"235",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,30.7,10,8.1,0,-0.309600885231342
"236",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,25.7,4.6,19.6,1,-1.44604942280319
"237",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,28.7,10,11.7,0,-1.53576904419045
"238",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,24.7,8.9,16.4,0,-1.9843671511267
"239",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,31.5,10,9.7,0,0.138997221704915
"240",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,30.6,10,8.8,0,0.268592230375389
"241",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,30.6,10,17.3,0,-1.00742016268774
"242",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,30.7,8.2,9.8,0,-1.53576904419045
"243",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,23.5,10,11.8,0,-0.219881263844091
"244",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,27,6.9,11,0,-0.837949766734045
"245",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,19.3,10,14,0,0.288529924017
"246",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,36.7,10,10.6,0,-1.21676594592466
"247",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,33.1,5.7,12.8,1,0.806909958698897
"248",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,36.8,6.4,13.3,1,-0.0205043274279766
"249",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,37.1,10,6.9,0,-1.15695286499983
"250",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,30.9,10,7.6,0,-1.59558212511528
"251",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,21,9.3,17.6,0,1.40504076794724
"252",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,37.8,9.1,13.4,0,-0.578759749393096
"253",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,38.3,10,8.7,0,-0.528915515289068
"254",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,42.6,10,12.9,0,0.547719941357949
"255",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,41.6,9,11.3,0,-0.499008974826651
"256",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,45.6,2.9,12.4,1,-0.638572830317931
"257",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,36.4,7.6,9.8,0,-1.23670363956627
"258",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,39.1,10,13.2,0,-0.588728596213902
"259",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46.2,2.8,10.1,1,0.737128030953258
"260",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,43,3,4.8,1,-0.289663191589731
"261",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,42.2,3.9,10.4,1,-0.538884362109874
"262",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,39.1,9.9,9.7,0,0.158934915346526
"263",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,44.5,4.8,18.5,1,0.158934915346526
"264",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,39.6,7.1,10.4,0,-0.429227047081011
"265",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,40.2,5.7,20.1,1,1.92342080262914
"266",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,41.5,6.2,12,1,-0.738261298525988
"267",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,46.3,1.2,9.7,1,-1.19682825228305
"268",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,45,3.9,13.6,1,-0.558822055751485
"269",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,35.9,10,13.1,0,0.0492776003176634
"270",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,44.8,2.9,8.8,1,-0.170037029740062
"271",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,47.6,6.9,11.8,0,1.1657884442479
"272",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,43.2,10,6.5,0,1.11594421014387
"273",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,46.8,8.4,11.2,0,-1.17689055864144
"274",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,51.6,3.1,13,1,0.0991218344216919
"275",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.5,6.9,10,1,0.577626481820366
"276",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,47.8,7.2,17,0,0.168903762167332
"277",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,41.8,10,9.2,0,0.158934915346526
"278",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,40.8,3.5,17.9,1,0.0791841407800805
"279",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,28.9,9,9,0,0.786972265057286
"280",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,35.4,8.1,10.4,0,-1.08717093725419
"281",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,21.9,10,8.5,0,-0.818012073092434
"282",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,25.9,10,15.1,0,-0.718323604884377
"283",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,32.6,9.9,23.9,0,0.109090681242498
"284",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,30.3,10,4.9,0,-1.48592481008642
"285",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,30.4,8.6,11.5,0,-0.299632038410537
"286",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,30.9,4.2,23.6,1,-1.51583135054883
"287",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,35.2,7.3,11.8,0,-0.827980919913239
"288",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,31.8,10,14,0,0.806909958698897
"289",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,29.8,7.5,20.2,1,-1.34636095459514
"290",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,35.6,10,4.8,0,-0.917700541300491
"291",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,36,2.6,7.7,1,-0.798074379450822
"292",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,36.3,9.7,7,0,-0.778136685809211
"293",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,32,8.4,10,0,-0.877825154017268
"294",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,32.5,10,7.8,0,0.138997221704915
"295",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,29.4,6,8.9,1,-0.249787804306508
"296",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,35.6,7.9,15.2,0,-1.59558212511528
"297",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,36.1,10,7.7,0,-0.289663191589731
"298",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,34.8,10,4.9,0,-1.59558212511528
"299",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,37.5,8.3,13.4,0,-1.08717093725419
"300",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,39.1,4.5,11.8,0,-0.110223948815228
"301",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,36.6,8.4,8.9,0,0.318436464479418
"302",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,19.8,10,16.5,0,-1.20679709910386
"303",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,36.5,10,9.9,0,0.238685689912972
"304",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,40.6,3,9.8,1,0.617501869103589
"305",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,38.7,9.7,10.5,0,-0.249787804306508
"306",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,39.3,5.5,8.7,1,-1.814896755173
"307",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,35,10,5,0,-0.618635136676319
"308",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,41.4,6.5,11.9,1,-1.00742016268774
"309",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,39.4,8.3,12.4,0,-1.26661018002869
"310",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,36.5,5.3,9.1,1,3.5981870685245
"311",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,32.3,9.9,12.1,0,-0.459133587543428
"312",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,31.5,10,16.4,0,-0.588728596213902
"313",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,37.7,10,9.9,0,-0.130161642456839
"314",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,40.2,9.5,20.8,0,-1.22673479274547
"315",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,47.8,9.5,13.9,0,-1.60555097193608
"316",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,41.9,10,11.7,0,-1.70523944014414
"317",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,38.6,9.8,6,0,0.0492776003176634
"318",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,38.7,8.5,16.9,0,-0.887794000838074
"319",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,40.6,9.7,7.8,0,-1.21676594592466
"320",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,38.7,8.4,24.3,0,1.00628689511501
"321",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,42.6,4.3,17.1,0,-1.72517713378575
"322",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,42.1,6.5,10.7,1,-0.419258200260205
"323",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,40.5,5.7,14.1,1,-1.9743983043059
"324",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,37.5,9.7,10.3,0,-0.299632038410537
"325",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,35.5,10,15.9,0,0.647408409566006
"326",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,42.5,5.1,14.1,1,1.06609997603985
"327",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,38.1,8.4,9.2,0,0.268592230375389
"328",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,38.1,9.6,8.3,0,-1.6354575123985
"329",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,37,9.8,10.4,0,-0.289663191589731
"330",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,41.4,7.2,7.8,1,-0.818012073092434
"331",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,41.1,4.4,17.9,1,0.398187239045863
"332",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,44.1,5.9,18,1,-0.489040128005845
"333",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,42,9.5,9.1,0,-1.84480329563542
"334",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,40.3,10,8.9,0,0.318436464479418
"335",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,30,10,4.8,0,-0.538884362109874
"336",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.2,9,7.9,0,-0.0803174083528109
"337",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,42.3,5,11.4,1,-0.588728596213902
"338",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,39.7,7.5,7.3,0,0.517813400895532
"339",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,37.5,9.7,10.6,0,-0.508977821647457
"340",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,42.8,10,16.6,0,-0.897762847658879
"341",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,45.9,0.2,13.3,1,0.0193710598552462
"342",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,37,6.3,13.4,1,-1.51583135054883
"343",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,43.1,8.3,13.8,1,-0.489040128005845
"344",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,42.8,8.8,12.5,0,-0.439195893901817
"345",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44,5.2,8.2,1,-0.180005876560868
"346",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,39.8,8.2,14.2,0,0.168903762167332
"347",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,42.5,6.4,12.3,1,-1.50586250372803
"348",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,34.6,8.4,14.5,0,0.168903762167332
"349",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,41.1,7.9,10.6,0,-0.638572830317931
"350",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,36.4,8.4,9.5,1,0.537751094537143
"351",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,32.3,6.3,9.2,0,-1.30648556731191
"352",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,32.8,6.3,8,0,-1.92455407020187
"353",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,29.2,1.2,35.3,1,-1.95446061066428
"354",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,34.5,7.6,6,0,-2.04418023205154
"355",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,36.4,7.4,21.1,0,-0.279694344768925
"356",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,37.1,6.3,14.9,0,-0.518946668468262
"357",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,33.5,9.1,4.2,0,-0.618635136676319
"358",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,34.3,7.3,16.3,0,1.03619343557743
"359",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,31.5,9.5,11.2,0,0.228716843092166
"360",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,16.8,9.8,15.8,0,0.527782247716338
"361",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,34.7,10,10.7,0,-0.668479370780348
"362",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.1,7.2,12.9,1,-0.299632038410537
"363",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,33.1,10,18.2,0,-0.249787804306508
"364",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,28.1,10,7.6,0,-0.140130489277645
"365",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,35.4,9.8,14.2,1,-0.678448217601154
"366",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,49.8,6.5,10.1,1,-0.259756651127314
"367",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,43,7.3,14.3,1,-1.36629864823675
"368",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,17.6,9.8,10.9,0,0.517813400895532
"369",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,21.7,6.5,7.7,0,0.208779149450555
"370",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,26,7.4,8,0,0.996318048294206
"371",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,25.8,8.9,8,0,-0.877825154017268
"372",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,24.2,10,9.3,0,1.03619343557743
"373",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,29,8.8,15.5,0,-0.459133587543428
"374",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,29.9,7.9,12.4,0,0.288529924017
"375",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,41.4,7.1,11,1,-0.120192795636034
"376",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,34.8,9,6.1,0,-0.329538578872954
"377",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,51,4.2,20.9,1,0.6374395627452
"378",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,29.2,10,20.2,0,0.70722149049084
"379",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,33.1,8.1,11.5,0,-0.279694344768925
"380",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,28.3,10,6.2,0,-0.160068182919257
"381",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,28.2,9,12.7,0,-0.808043226271628
"382",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,27,10,15.5,0,-0.857887460375656
"383",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,30.7,10,11.6,0,-2.10399331297637
"384",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,36.1,9.2,14.4,1,0.527782247716338
"385",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,34.2,6.4,11.9,0,0.178872608988138
"386",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,36.6,7.5,8.7,0,0.0393087534968576
"387",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,36,10,12.5,0,-0.0703485615320052
"388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,39.2,9.2,8.6,1,-1.49589365690722
"389",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,36.4,3.8,25.8,1,-0.977513622225325
"390",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,38.7,10,6.7,0,-1.75508367424817
"391",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,40.8,2.2,9.7,1,0.458000319970698
"392",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,36.1,9.5,11.5,0,-1.69527059332334
"393",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,38.3,9.4,11.9,0,-0.0504108678903938
"394",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,37.5,10,14.4,0,-0.309600885231342
"395",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,30.9,10,9,0,0.0991218344216919
"396",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,36.9,8.5,8.7,0,0.717190337311646
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,35,8.9,12.3,0,-0.469102434364234
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,35.9,6.5,19.7,1,0.42809377950828
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,20.6,8.6,8.4,1,-1.6254886655777
"400",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,28.4,10,14.1,0,-0.578759749393096
"401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,30.1,10,15.1,0,0.886660733265343
"402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,27.4,9.5,10.3,0,-1.49589365690722
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,28,7.5,12,1,-0.598697443034708
"404",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,21.6,10,10.9,0,-0.698385911242765
"405",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,14.3,10,11.9,0,-0.189974723381674
"406",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,31,8.9,9.5,0,-0.728292451705182
"407",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,29.4,10,10.2,0,-0.728292451705182
"408",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,27.6,10,12.5,0,-0.648541677138737
"409",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,21.8,8.1,16.2,0,1.57451116390094
"410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,29.4,8.2,11.2,1,0.876691886444537
"411",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,38.1,7,17.8,1,-0.917700541300491
"412",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,42.6,9.5,11.9,0,-0.199943570202479
"413",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,18.6,9.3,6,0,-3.07097145459452
